event,flag,grp,dev_only,eval_only,both,z_eval_excess
hu_bet,symtop_G3,tight,0,0,0,0.0
hu_bet,symtop_G6,sym,0,0,0,0.0
hu_bet,symtop_G6,tight,0,0,0,0.0
hu_bet,symtop_G10,sym,0,0,0,0.0
hu_bet,symtop_G10,tight,0,0,0,0.0
hu_bet,gmax_16,sym,0,0,0,0.0
hu_bet,gmax_16,tight,0,0,0,0.0
hu_bet,gmax_25,sym,0,0,0,0.0
hu_bet,gmax_25,tight,0,0,0,0.0
hu_bet,gmax_40,sym,0,0,0,0.0
hu_bet,gmax_40,tight,0,0,0,0.0
hu_bet,deficit_10,sym,1,0,0,-1.0
hu_bet,deficit_10,tight,1,0,0,-1.0
hu_bet,deficit_16,sym,0,0,0,0.0
hu_bet,deficit_16,tight,0,0,0,0.0
hu_bet,deficit_25,sym,0,0,0,0.0
hu_bet,deficit_25,tight,0,0,0,0.0
hu_fold,dirtop_G6,sym,0,0,0,0.0
hu_fold,dirtop_G6,tight,0,0,0,0.0
hu_fold,dirtop_G10,sym,0,0,0,0.0
hu_fold,dirtop_G10,tight,0,0,0,0.0
hu_fold,dirtop_G16,sym,0,0,0,0.0
hu_fold,dirtop_G16,tight,0,0,0,0.0
hu_fold,dirtop_G25,sym,0,0,0,0.0
hu_fold,dirtop_G25,tight,0,0,0,0.0
hu_fold,symtop_G3,sym,0,0,0,0.0
hu_fold,symtop_G3,tight,0,0,0,0.0
hu_fold,symtop_G6,sym,0,0,0,0.0
hu_fold,symtop_G6,tight,0,0,0,0.0
hu_fold,symtop_G10,sym,0,0,0,0.0
hu_fold,symtop_G10,tight,0,0,0,0.0
hu_fold,gmax_16,sym,0,0,0,0.0
hu_fold,gmax_16,tight,0,0,0,0.0
hu_fold,gmax_25,sym,0,0,0,0.0
hu_fold,gmax_25,tight,0,0,0,0.0
hu_fold,gmax_40,sym,0,0,0,0.0
hu_fold,gmax_40,tight,0,0,0,0.0
hu_fold,deficit_10,sym,5,4,0,-0.33
hu_fold,deficit_10,tight,0,1,0,1.0
hu_fold,deficit_16,sym,0,0,0,0.0
hu_fold,deficit_16,tight,0,0,0,0.0
hu_fold,deficit_25,sym,0,0,0,0.0
hu_fold,deficit_25,tight,0,0,0,0.0
hu_raise,dirtop_G6,sym,137,132,1,-0.3
hu_raise,dirtop_G6,tight,23,27,1,0.57
hu_raise,dirtop_G10,sym,5,10,0,1.29
hu_raise,dirtop_G10,tight,0,0,0,0.0
hu_raise,dirtop_G16,sym,0,2,0,1.41
hu_raise,dirtop_G16,tight,0,0,0,0.0
hu_raise,dirtop_G25,sym,0,0,0,0.0
hu_raise,dirtop_G25,tight,0,0,0,0.0
hu_raise,symtop_G3,sym,49,31,0,-2.01
hu_raise,symtop_G3,tight,12,6,0,-1.41
hu_raise,symtop_G6,sym,0,2,0,1.41
hu_raise,symtop_G6,tight,0,2,0,1.41
hu_raise,symtop_G10,sym,0,0,0,0.0
hu_raise,symtop_G10,tight,0,0,0,0.0
hu_raise,gmax_16,sym,0,2,0,1.41
hu_raise,gmax_16,tight,0,0,0,0.0
hu_raise,gmax_25,sym,0,0,0,0.0
hu_raise,gmax_25,tight,0,0,0,0.0
hu_raise,gmax_40,sym,0,0,0,0.0
hu_raise,gmax_40,tight,0,0,0,0.0
hu_raise,deficit_10,sym,0,0,0,0.0
hu_raise,deficit_10,tight,0,0,0,0.0
hu_raise,deficit_16,sym,0,0,0,0.0
hu_raise,deficit_16,tight,0,0,0,0.0
hu_raise,deficit_25,sym,0,0,0,0.0
hu_raise,deficit_25,tight,0,0,0,0.0
flow,dirtop_G6,sym,275,286,2,0.46
flow,dirtop_G6,tight,53,53,1,0.0
flow,dirtop_G10,sym,46,52,0,0.61
flow,dirtop_G10,tight,9,10,0,0.23
flow,dirtop_G16,sym,1,1,0,0.0
flow,dirtop_G16,tight,0,0,0,0.0
flow,dirtop_G25,sym,0,0,0,0.0
flow,dirtop_G25,tight,0,0,0,0.0
flow,symtop_G3,sym,4,8,0,1.15
flow,symtop_G3,tight,1,4,0,1.34
flow,symtop_G6,sym,2,0,0,-1.41
flow,symtop_G6,tight,0,0,0,0.0
flow,symtop_G10,sym,0,0,0,0.0
flow,symtop_G10,tight,0,0,0,0.0
flow,gmax_16,sym,1,1,0,0.0
flow,gmax_16,tight,0,0,0,0.0
flow,gmax_25,sym,0,0,0,0.0
flow,gmax_25,tight,0,0,0,0.0
flow,gmax_40,sym,0,0,0,0.0
flow,gmax_40,tight,0,0,0,0.0
flow,deficit_10,sym,107,96,1,-0.77
flow,deficit_10,tight,24,18,0,-0.93
flow,deficit_16,sym,3,4,0,0.38
flow,deficit_16,tight,0,1,0,1.0
flow,deficit_25,sym,0,0,0,0.0
flow,deficit_25,tight,0,0,0,0.0
flow_big,dirtop_G6,sym,648,643,14,-0.14
flow_big,dirtop_G6,tight,117,117,2,0.0
flow_big,dirtop_G10,sym,116,129,1,0.83
flow_big,dirtop_G10,tight,25,20,1,-0.75
flow_big,dirtop_G16,sym,13,20,1,1.22
flow_big,dirtop_G16,tight,4,2,1,-0.82
flow_big,dirtop_G25,sym,0,0,0,0.0
flow_big,dirtop_G25,tight,0,0,0,0.0
flow_big,symtop_G3,sym,28,40,0,1.46
flow_big,symtop_G3,tight,2,4,0,0.82
flow_big,symtop_G6,sym,4,4,0,0.0
flow_big,symtop_G6,tight,1,1,0,0.0
flow_big,symtop_G10,sym,0,0,0,0.0
flow_big,symtop_G10,tight,0,0,0,0.0
flow_big,gmax_16,sym,13,20,1,1.22
flow_big,gmax_16,tight,4,2,1,-0.82
flow_big,gmax_25,sym,0,0,0,0.0
flow_big,gmax_25,tight,0,0,0,0.0
flow_big,gmax_40,sym,0,0,0,0.0
flow_big,gmax_40,tight,0,0,0,0.0
flow_big,deficit_10,sym,6,3,0,-1.0
flow_big,deficit_10,tight,1,0,0,-1.0
flow_big,deficit_16,sym,0,0,0,0.0
flow_big,deficit_16,tight,0,0,0,0.0
flow_big,deficit_25,sym,0,0,0,0.0
flow_big,deficit_25,tight,0,0,0,0.0
imp5,dirtop_G6,sym,469,439,6,-1.0
imp5,dirtop_G6,tight,109,94,2,-1.05
imp5,dirtop_G10,sym,76,76,0,0.0
imp5,dirtop_G10,tight,20,11,0,-1.62
imp5,dirtop_G16,sym,4,5,0,0.33
imp5,dirtop_G16,tight,0,0,0,0.0
imp5,dirtop_G25,sym,0,0,0,0.0
imp5,dirtop_G25,tight,0,0,0,0.0
imp5,symtop_G3,sym,211,212,0,0.05
imp5,symtop_G3,tight,55,39,0,-1.65
imp5,symtop_G6,sym,48,59,0,1.06
imp5,symtop_G6,tight,12,8,0,-0.89
imp5,symtop_G10,sym,3,7,0,1.26
imp5,symtop_G10,tight,3,0,0,-1.73
imp5,gmax_16,sym,5,5,0,0.0
imp5,gmax_16,tight,0,0,0,0.0
imp5,gmax_25,sym,0,0,0,0.0
imp5,gmax_25,tight,0,0,0,0.0
imp5,gmax_40,sym,0,0,0,0.0
imp5,gmax_40,tight,0,0,0,0.0
imp5,deficit_10,sym,161,230,3,3.49
imp5,deficit_10,tight,27,29,0,0.27
imp5,deficit_16,sym,10,8,0,-0.47
imp5,deficit_16,tight,1,0,0,-1.0
imp5,deficit_25,sym,0,0,0,0.0
imp5,deficit_25,tight,0,0,0,0.0
both_sd,dirtop_G6,sym,59,55,0,-0.37
both_sd,dirtop_G6,tight,14,10,0,-0.82
both_sd,dirtop_G10,sym,3,5,0,0.71
both_sd,dirtop_G10,tight,1,3,0,1.0
both_sd,dirtop_G16,sym,0,0,0,0.0
both_sd,dirtop_G16,tight,0,0,0,0.0
both_sd,dirtop_G25,sym,0,0,0,0.0
both_sd,dirtop_G25,tight,0,0,0,0.0
both_sd,symtop_G3,sym,506,480,7,-0.83
both_sd,symtop_G3,tight,102,104,1,0.14
both_sd,symtop_G6,sym,59,55,0,-0.37
both_sd,symtop_G6,tight,14,10,0,-0.82
both_sd,symtop_G10,sym,3,5,0,0.71
both_sd,symtop_G10,tight,1,3,0,1.0
both_sd,gmax_16,sym,0,0,0,0.0
both_sd,gmax_16,tight,0,0,0,0.0
both_sd,gmax_25,sym,0,0,0,0.0
both_sd,gmax_25,tight,0,0,0,0.0
both_sd,gmax_40,sym,0,0,0,0.0
both_sd,gmax_40,tight,0,0,0,0.0
both_sd,deficit_10,sym,136,146,1,0.6
both_sd,deficit_10,tight,21,23,0,0.3
both_sd,deficit_16,sym,7,11,0,0.94
both_sd,deficit_16,tight,0,2,0,1.41
both_sd,deficit_25,sym,0,0,0,0.0
both_sd,deficit_25,tight,0,0,0,0.0
foldpost_Ysd,dirtop_G6,sym,288,284,3,-0.17
foldpost_Ysd,dirtop_G6,tight,51,57,2,0.58
foldpost_Ysd,dirtop_G10,sym,30,36,0,0.74
foldpost_Ysd,dirtop_G10,tight,5,5,0,0.0
foldpost_Ysd,dirtop_G16,sym,0,1,0,1.0
foldpost_Ysd,dirtop_G16,tight,0,1,0,1.0
foldpost_Ysd,dirtop_G25,sym,0,0,0,0.0
foldpost_Ysd,dirtop_G25,tight,0,0,0,0.0
foldpost_Ysd,symtop_G3,sym,9,12,0,0.65
foldpost_Ysd,symtop_G3,tight,1,0,0,-1.0
foldpost_Ysd,symtop_G6,sym,0,0,0,0.0
foldpost_Ysd,symtop_G6,tight,0,0,0,0.0
foldpost_Ysd,symtop_G10,sym,0,0,0,0.0
foldpost_Ysd,symtop_G10,tight,0,0,0,0.0
foldpost_Ysd,gmax_16,sym,0,1,0,1.0
foldpost_Ysd,gmax_16,tight,0,1,0,1.0
foldpost_Ysd,gmax_25,sym,0,0,0,0.0
foldpost_Ysd,gmax_25,tight,0,0,0,0.0
foldpost_Ysd,gmax_40,sym,0,0,0,0.0
foldpost_Ysd,gmax_40,tight,0,0,0,0.0
foldpost_Ysd,deficit_10,sym,3,0,0,-1.73
foldpost_Ysd,deficit_10,tight,0,0,0,0.0
foldpost_Ysd,deficit_16,sym,0,0,0,0.0
foldpost_Ysd,deficit_16,tight,0,0,0,0.0
foldpost_Ysd,deficit_25,sym,0,0,0,0.0
foldpost_Ysd,deficit_25,tight,0,0,0,0.0
betfold_Y,dirtop_G6,sym,1,2,0,0.58
betfold_Y,dirtop_G6,tight,0,0,0,0.0
betfold_Y,dirtop_G10,sym,0,0,0,0.0
betfold_Y,dirtop_G10,tight,0,0,0,0.0
betfold_Y,dirtop_G16,sym,0,0,0,0.0
betfold_Y,dirtop_G16,tight,0,0,0,0.0
betfold_Y,dirtop_G25,sym,0,0,0,0.0
betfold_Y,dirtop_G25,tight,0,0,0,0.0
betfold_Y,symtop_G3,sym,0,0,0,0.0
betfold_Y,symtop_G3,tight,0,0,0,0.0
betfold_Y,symtop_G6,sym,0,0,0,0.0
betfold_Y,symtop_G6,tight,0,0,0,0.0
betfold_Y,symtop_G10,sym,0,0,0,0.0
betfold_Y,symtop_G10,tight,0,0,0,0.0
betfold_Y,gmax_16,sym,0,0,0,0.0
betfold_Y,gmax_16,tight,0,0,0,0.0
betfold_Y,gmax_25,sym,0,0,0,0.0
betfold_Y,gmax_25,tight,0,0,0,0.0
betfold_Y,gmax_40,sym,0,0,0,0.0
betfold_Y,gmax_40,tight,0,0,0,0.0
betfold_Y,deficit_10,sym,0,0,0,0.0
betfold_Y,deficit_10,tight,0,0,0,0.0
betfold_Y,deficit_16,sym,0,0,0,0.0
betfold_Y,deficit_16,tight,0,0,0,0.0
betfold_Y,deficit_25,sym,0,0,0,0.0
betfold_Y,deficit_25,tight,0,0,0,0.0
pot3_Ywins,dirtop_G6,sym,47,51,0,0.4
pot3_Ywins,dirtop_G6,tight,13,11,0,-0.41
pot3_Ywins,dirtop_G10,sym,1,2,0,0.58
pot3_Ywins,dirtop_G10,tight,1,0,0,-1.0
pot3_Ywins,dirtop_G16,sym,0,0,0,0.0
pot3_Ywins,dirtop_G16,tight,0,0,0,0.0
pot3_Ywins,dirtop_G25,sym,0,0,0,0.0
pot3_Ywins,dirtop_G25,tight,0,0,0,0.0
pot3_Ywins,symtop_G3,sym,0,0,0,0.0
pot3_Ywins,symtop_G3,tight,0,0,0,0.0
pot3_Ywins,symtop_G6,sym,0,0,0,0.0
pot3_Ywins,symtop_G6,tight,0,0,0,0.0
pot3_Ywins,symtop_G10,sym,0,0,0,0.0
pot3_Ywins,symtop_G10,tight,0,0,0,0.0
pot3_Ywins,gmax_16,sym,0,0,0,0.0
pot3_Ywins,gmax_16,tight,0,0,0,0.0
pot3_Ywins,gmax_25,sym,0,0,0,0.0
pot3_Ywins,gmax_25,tight,0,0,0,0.0
pot3_Ywins,gmax_40,sym,0,0,0,0.0
pot3_Ywins,gmax_40,tight,0,0,0,0.0
pot3_Ywins,deficit_10,sym,0,3,0,1.73
pot3_Ywins,deficit_10,tight,0,1,0,1.0
pot3_Ywins,deficit_16,sym,0,0,0,0.0
pot3_Ywins,deficit_16,tight,0,0,0,0.0
pot3_Ywins,deficit_25,sym,0,0,0,0.0
pot3_Ywins,deficit_25,tight,0,0,0,0.0
cojoin,dirtop_G6,sym,21,29,0,1.13
cojoin,dirtop_G6,tight,2,3,0,0.45
cojoin,dirtop_G10,sym,1,1,0,0.0
cojoin,dirtop_G10,tight,0,0,0,0.0
cojoin,dirtop_G16,sym,0,0,0,0.0
cojoin,dirtop_G16,tight,0,0,0,0.0
cojoin,dirtop_G25,sym,0,0,0,0.0
cojoin,dirtop_G25,tight,0,0,0,0.0
cojoin,symtop_G3,sym,98,102,0,0.28
cojoin,symtop_G3,tight,25,14,0,-1.76
cojoin,symtop_G6,sym,2,2,0,0.0
cojoin,symtop_G6,tight,0,0,0,0.0
cojoin,symtop_G10,sym,0,0,0,0.0
cojoin,symtop_G10,tight,0,0,0,0.0
cojoin,gmax_16,sym,0,0,0,0.0
cojoin,gmax_16,tight,0,0,0,0.0
cojoin,gmax_25,sym,0,0,0,0.0
cojoin,gmax_25,tight,0,0,0,0.0
cojoin,gmax_40,sym,0,0,0,0.0
cojoin,gmax_40,tight,0,0,0,0.0
cojoin,deficit_10,sym,0,0,0,0.0
cojoin,deficit_10,tight,0,0,0,0.0
cojoin,deficit_16,sym,0,0,0,0.0
cojoin,deficit_16,tight,0,0,0,0.0
cojoin,deficit_25,sym,0,0,0,0.0
cojoin,deficit_25,tight,0,0,0,0.0
coleave,dirtop_G6,sym,24,16,0,-1.26
coleave,dirtop_G6,tight,4,3,0,-0.38
coleave,dirtop_G10,sym,0,0,0,0.0
coleave,dirtop_G10,tight,0,0,0,0.0
coleave,dirtop_G16,sym,0,0,0,0.0
coleave,dirtop_G16,tight,0,0,0,0.0
coleave,dirtop_G25,sym,0,0,0,0.0
coleave,dirtop_G25,tight,0,0,0,0.0
coleave,symtop_G3,sym,102,103,0,0.07
coleave,symtop_G3,tight,20,15,0,-0.85
coleave,symtop_G6,sym,4,1,0,-1.34
coleave,symtop_G6,tight,0,1,0,1.0
coleave,symtop_G10,sym,0,0,0,0.0
coleave,symtop_G10,tight,0,0,0,0.0
coleave,gmax_16,sym,0,0,0,0.0
coleave,gmax_16,tight,0,0,0,0.0
coleave,gmax_25,sym,0,0,0,0.0
coleave,gmax_25,tight,0,0,0,0.0
coleave,gmax_40,sym,0,0,0,0.0
coleave,gmax_40,tight,0,0,0,0.0
coleave,deficit_10,sym,0,1,0,1.0
coleave,deficit_10,tight,0,0,0,0.0
coleave,deficit_16,sym,0,0,0,0.0
coleave,deficit_16,tight,0,0,0,0.0
coleave,deficit_25,sym,0,0,0,0.0
coleave,deficit_25,tight,0,0,0,0.0
sd_win_vsY,dirtop_G6,sym,1,0,0,-1.0
sd_win_vsY,dirtop_G6,tight,1,0,0,-1.0
sd_win_vsY,dirtop_G10,sym,0,0,0,0.0
sd_win_vsY,dirtop_G10,tight,0,0,0,0.0
sd_win_vsY,dirtop_G16,sym,0,0,0,0.0
sd_win_vsY,dirtop_G16,tight,0,0,0,0.0
sd_win_vsY,dirtop_G25,sym,0,0,0,0.0
sd_win_vsY,dirtop_G25,tight,0,0,0,0.0
sd_win_vsY,symtop_G3,sym,0,0,0,0.0
sd_win_vsY,symtop_G3,tight,0,0,0,0.0
sd_win_vsY,symtop_G6,sym,0,0,0,0.0
sd_win_vsY,symtop_G6,tight,0,0,0,0.0
sd_win_vsY,symtop_G10,sym,0,0,0,0.0
sd_win_vsY,symtop_G10,tight,0,0,0,0.0
sd_win_vsY,gmax_16,sym,0,0,0,0.0
sd_win_vsY,gmax_16,tight,0,0,0,0.0
sd_win_vsY,gmax_25,sym,0,0,0,0.0
sd_win_vsY,gmax_25,tight,0,0,0,0.0
sd_win_vsY,gmax_40,sym,0,0,0,0.0
sd_win_vsY,gmax_40,tight,0,0,0,0.0
sd_win_vsY,deficit_10,sym,0,1,0,1.0
sd_win_vsY,deficit_10,tight,0,1,0,1.0
sd_win_vsY,deficit_16,sym,0,0,0,0.0
sd_win_vsY,deficit_16,tight,0,0,0,0.0
sd_win_vsY,deficit_25,sym,0,0,0,0.0
sd_win_vsY,deficit_25,tight,0,0,0,0.0
call_Yallin,dirtop_G6,sym,0,0,0,0.0
call_Yallin,dirtop_G6,tight,0,0,0,0.0
call_Yallin,dirtop_G10,sym,0,0,0,0.0
call_Yallin,dirtop_G10,tight,0,0,0,0.0
call_Yallin,dirtop_G16,sym,0,0,0,0.0
call_Yallin,dirtop_G16,tight,0,0,0,0.0
call_Yallin,dirtop_G25,sym,0,0,0,0.0
call_Yallin,dirtop_G25,tight,0,0,0,0.0
call_Yallin,symtop_G3,sym,0,0,0,0.0
call_Yallin,symtop_G3,tight,0,0,0,0.0
call_Yallin,symtop_G6,sym,0,0,0,0.0
call_Yallin,symtop_G6,tight,0,0,0,0.0
call_Yallin,symtop_G10,sym,0,0,0,0.0
call_Yallin,symtop_G10,tight,0,0,0,0.0
call_Yallin,gmax_16,sym,0,0,0,0.0
call_Yallin,gmax_16,tight,0,0,0,0.0
call_Yallin,gmax_25,sym,0,0,0,0.0
call_Yallin,gmax_25,tight,0,0,0,0.0
call_Yallin,gmax_40,sym,0,0,0,0.0
call_Yallin,gmax_40,tight,0,0,0,0.0
call_Yallin,deficit_10,sym,0,0,0,0.0
call_Yallin,deficit_10,tight,0,0,0,0.0
call_Yallin,deficit_16,sym,0,0,0,0.0
call_Yallin,deficit_16,tight,0,0,0,0.0
call_Yallin,deficit_25,sym,0,0,0,0.0
call_Yallin,deficit_25,tight,0,0,0,0.0
foldeq50_Yactive,dirtop_G6,sym,83,82,1,-0.08
foldeq50_Yactive,dirtop_G6,tight,11,8,0,-0.69
foldeq50_Yactive,dirtop_G10,sym,5,2,0,-1.13
foldeq50_Yactive,dirtop_G10,tight,0,0,0,0.0
foldeq50_Yactive,dirtop_G16,sym,0,0,0,0.0
foldeq50_Yactive,dirtop_G16,tight,0,0,0,0.0
foldeq50_Yactive,dirtop_G25,sym,0,0,0,0.0
foldeq50_Yactive,dirtop_G25,tight,0,0,0,0.0
foldeq50_Yactive,symtop_G3,sym,2,4,0,0.82
foldeq50_Yactive,symtop_G3,tight,0,0,0,0.0
foldeq50_Yactive,symtop_G6,sym,0,0,0,0.0
foldeq50_Yactive,symtop_G6,tight,0,0,0,0.0
foldeq50_Yactive,symtop_G10,sym,0,0,0,0.0
foldeq50_Yactive,symtop_G10,tight,0,0,0,0.0
foldeq50_Yactive,gmax_16,sym,0,0,0,0.0
foldeq50_Yactive,gmax_16,tight,0,0,0,0.0
foldeq50_Yactive,gmax_25,sym,0,0,0,0.0
foldeq50_Yactive,gmax_25,tight,0,0,0,0.0
foldeq50_Yactive,gmax_40,sym,0,0,0,0.0
foldeq50_Yactive,gmax_40,tight,0,0,0,0.0
foldeq50_Yactive,deficit_10,sym,0,2,0,1.41
foldeq50_Yactive,deficit_10,tight,0,0,0,0.0
foldeq50_Yactive,deficit_16,sym,0,0,0,0.0
foldeq50_Yactive,deficit_16,tight,0,0,0,0.0
foldeq50_Yactive,deficit_25,sym,0,0,0,0.0
foldeq50_Yactive,deficit_25,tight,0,0,0,0.0
hu_smallbet,dirtop_G6,sym,149,179,1,1.66
hu_smallbet,dirtop_G6,tight,28,26,0,-0.27
hu_smallbet,dirtop_G10,sym,13,10,0,-0.63
hu_smallbet,dirtop_G10,tight,3,0,0,-1.73
hu_smallbet,dirtop_G16,sym,0,0,0,0.0
hu_smallbet,dirtop_G16,tight,0,0,0,0.0
hu_smallbet,dirtop_G25,sym,0,0,0,0.0
hu_smallbet,dirtop_G25,tight,0,0,0,0.0
hu_smallbet,symtop_G3,sym,33,27,0,-0.77
hu_smallbet,symtop_G3,tight,7,10,0,0.73
hu_smallbet,symtop_G6,sym,1,0,0,-1.0
hu_smallbet,symtop_G6,tight,1,0,0,-1.0
hu_smallbet,symtop_G10,sym,0,0,0,0.0
hu_smallbet,symtop_G10,tight,0,0,0,0.0
hu_smallbet,gmax_16,sym,0,0,0,0.0
hu_smallbet,gmax_16,tight,0,0,0,0.0
hu_smallbet,gmax_25,sym,0,0,0,0.0
hu_smallbet,gmax_25,tight,0,0,0,0.0
hu_smallbet,gmax_40,sym,0,0,0,0.0
hu_smallbet,gmax_40,tight,0,0,0,0.0
hu_smallbet,deficit_10,sym,0,0,0,0.0
hu_smallbet,deficit_10,tight,0,0,0,0.0
hu_smallbet,deficit_16,sym,0,0,0,0.0
hu_smallbet,deficit_16,tight,0,0,0,0.0
hu_smallbet,deficit_25,sym,0,0,0,0.0
hu_smallbet,deficit_25,tight,0,0,0,0.0
mw_bigbet,dirtop_G6,sym,5,3,0,-0.71
mw_bigbet,dirtop_G6,tight,1,0,0,-1.0
mw_bigbet,dirtop_G10,sym,0,0,0,0.0
mw_bigbet,dirtop_G10,tight,0,0,0,0.0
mw_bigbet,dirtop_G16,sym,0,0,0,0.0
mw_bigbet,dirtop_G16,tight,0,0,0,0.0
mw_bigbet,dirtop_G25,sym,0,0,0,0.0
mw_bigbet,dirtop_G25,tight,0,0,0,0.0
mw_bigbet,symtop_G3,sym,0,0,0,0.0
mw_bigbet,symtop_G3,tight,0,0,0,0.0
mw_bigbet,symtop_G6,sym,0,0,0,0.0
mw_bigbet,symtop_G6,tight,0,0,0,0.0
mw_bigbet,symtop_G10,sym,0,0,0,0.0
mw_bigbet,symtop_G10,tight,0,0,0,0.0
mw_bigbet,gmax_16,sym,0,0,0,0.0
mw_bigbet,gmax_16,tight,0,0,0,0.0
mw_bigbet,gmax_25,sym,0,0,0,0.0
mw_bigbet,gmax_25,tight,0,0,0,0.0
mw_bigbet,gmax_40,sym,0,0,0,0.0
mw_bigbet,gmax_40,tight,0,0,0,0.0
mw_bigbet,deficit_10,sym,0,1,0,1.0
mw_bigbet,deficit_10,tight,0,0,0,0.0
mw_bigbet,deficit_16,sym,0,0,0,0.0
mw_bigbet,deficit_16,tight,0,0,0,0.0
mw_bigbet,deficit_25,sym,0,0,0,0.0
mw_bigbet,deficit_25,tight,0,0,0,0.0
pf_fold_first_Yin,dirtop_G6,sym,1,2,0,0.58
pf_fold_first_Yin,dirtop_G6,tight,1,0,0,-1.0
pf_fold_first_Yin,dirtop_G10,sym,0,0,0,0.0
pf_fold_first_Yin,dirtop_G10,tight,0,0,0,0.0
pf_fold_first_Yin,dirtop_G16,sym,0,0,0,0.0
pf_fold_first_Yin,dirtop_G16,tight,0,0,0,0.0
pf_fold_first_Yin,dirtop_G25,sym,0,0,0,0.0
pf_fold_first_Yin,dirtop_G25,tight,0,0,0,0.0
pf_fold_first_Yin,symtop_G3,sym,0,0,0,0.0
pf_fold_first_Yin,symtop_G3,tight,0,0,0,0.0
pf_fold_first_Yin,symtop_G6,sym,0,0,0,0.0
pf_fold_first_Yin,symtop_G6,tight,0,0,0,0.0
pf_fold_first_Yin,symtop_G10,sym,0,0,0,0.0
pf_fold_first_Yin,symtop_G10,tight,0,0,0,0.0
pf_fold_first_Yin,gmax_16,sym,0,0,0,0.0
pf_fold_first_Yin,gmax_16,tight,0,0,0,0.0
pf_fold_first_Yin,gmax_25,sym,0,0,0,0.0
pf_fold_first_Yin,gmax_25,tight,0,0,0,0.0
pf_fold_first_Yin,gmax_40,sym,0,0,0,0.0
pf_fold_first_Yin,gmax_40,tight,0,0,0,0.0
pf_fold_first_Yin,deficit_10,sym,6,4,0,-0.63
pf_fold_first_Yin,deficit_10,tight,3,0,0,-1.73
pf_fold_first_Yin,deficit_16,sym,0,0,0,0.0
pf_fold_first_Yin,deficit_16,tight,0,0,0,0.0
pf_fold_first_Yin,deficit_25,sym,0,0,0,0.0
pf_fold_first_Yin,deficit_25,tight,0,0,0,0.0
pf_raise_first_Yin,dirtop_G6,sym,292,290,5,-0.08
pf_raise_first_Yin,dirtop_G6,tight,53,58,1,0.47
pf_raise_first_Yin,dirtop_G10,sym,24,31,0,0.94
pf_raise_first_Yin,dirtop_G10,tight,4,7,0,0.9
pf_raise_first_Yin,dirtop_G16,sym,0,0,0,0.0
pf_raise_first_Yin,dirtop_G16,tight,0,0,0,0.0
pf_raise_first_Yin,dirtop_G25,sym,0,0,0,0.0
pf_raise_first_Yin,dirtop_G25,tight,0,0,0,0.0
pf_raise_first_Yin,symtop_G3,sym,19,13,0,-1.06
pf_raise_first_Yin,symtop_G3,tight,6,1,0,-1.89
pf_raise_first_Yin,symtop_G6,sym,1,1,0,0.0
pf_raise_first_Yin,symtop_G6,tight,1,0,0,-1.0
pf_raise_first_Yin,symtop_G10,sym,0,0,0,0.0
pf_raise_first_Yin,symtop_G10,tight,0,0,0,0.0
pf_raise_first_Yin,gmax_16,sym,0,0,0,0.0
pf_raise_first_Yin,gmax_16,tight,0,0,0,0.0
pf_raise_first_Yin,gmax_25,sym,0,0,0,0.0
pf_raise_first_Yin,gmax_25,tight,0,0,0,0.0
pf_raise_first_Yin,gmax_40,sym,0,0,0,0.0
pf_raise_first_Yin,gmax_40,tight,0,0,0,0.0
pf_raise_first_Yin,deficit_10,sym,24,32,0,1.07
pf_raise_first_Yin,deficit_10,tight,1,3,0,1.0
pf_raise_first_Yin,deficit_16,sym,0,0,0,0.0
pf_raise_first_Yin,deficit_16,tight,0,0,0,0.0
pf_raise_first_Yin,deficit_25,sym,0,0,0,0.0
pf_raise_first_Yin,deficit_25,tight,0,0,0,0.0
hu_checkdown,dirtop_G6,sym,9,17,0,1.57
hu_checkdown,dirtop_G6,tight,0,3,0,1.73
hu_checkdown,dirtop_G10,sym,0,0,0,0.0
hu_checkdown,dirtop_G10,tight,0,0,0,0.0
hu_checkdown,dirtop_G16,sym,0,0,0,0.0
hu_checkdown,dirtop_G16,tight,0,0,0,0.0
hu_checkdown,dirtop_G25,sym,0,0,0,0.0
hu_checkdown,dirtop_G25,tight,0,0,0,0.0
hu_checkdown,symtop_G3,sym,240,228,1,-0.55
hu_checkdown,symtop_G3,tight,54,40,0,-1.44
hu_checkdown,symtop_G6,sym,9,17,0,1.57
hu_checkdown,symtop_G6,tight,0,3,0,1.73
hu_checkdown,symtop_G10,sym,0,0,0,0.0
hu_checkdown,symtop_G10,tight,0,0,0,0.0
hu_checkdown,gmax_16,sym,0,0,0,0.0
hu_checkdown,gmax_16,tight,0,0,0,0.0
hu_checkdown,gmax_25,sym,0,0,0,0.0
hu_checkdown,gmax_25,tight,0,0,0,0.0
hu_checkdown,gmax_40,sym,0,0,0,0.0
hu_checkdown,gmax_40,tight,0,0,0,0.0
hu_checkdown,deficit_10,sym,81,70,0,-0.9
hu_checkdown,deficit_10,tight,12,8,0,-0.89
hu_checkdown,deficit_16,sym,3,2,0,-0.45
hu_checkdown,deficit_16,tight,1,1,0,0.0
hu_checkdown,deficit_25,sym,0,0,0,0.0
hu_checkdown,deficit_25,tight,0,0,0,0.0
pre_both_vol,dirtop_G6,sym,120,130,0,0.63
pre_both_vol,dirtop_G6,tight,25,24,0,-0.14
